l3r3k4sj4ReuvEDM,割烹·红,"['菜品健康(75)', '停车方便(6)', '上菜快(6)', '现做现卖(18)', '弄堂小店(17)', '工作餐(17)', '朋友聚餐(10)', '闺蜜聚会(6)', '到店自提(3)', '店内消毒(3)']"
G3BBDFcWtYmQ9a0b,丁记盐蘸牛肉·新杭菜(双菱路店),"['上菜快(32)', '回头客(31)', '深夜食堂(42)', '到店自提(21)', '朋友聚餐(16)', '请客(5)', '弄堂小店(4)', '工作餐(3)', '文艺清新(3)', '店内消毒(2)']"
jjfXiwUEWdyprApd,一味大院,"['上菜快(33)', '停车方便(11)', '回头客(8)', '不用排队(5)', '到店自提(11)', '店内消毒(1)', '开放厨房(4)', '朋友聚餐(4)', '家庭聚餐(4)', '请客(4)']"
l7WtJ2bk9BLxxbBZ,花泰Blooming Thai(西溪天街店),"['回头客(139)', '上菜快(76)', '不用排队(27)', '发发呆(9)', '停车免费(8)', '闺蜜聚会(89)', '到店自提(38)', '朋友聚餐(38)', '文艺清新(12)', '下午茶(11)']"
H4XYheJV3cSutwTM,付小姐在成都(滨江店),"['回头客(405)', '上菜快(123)', '不用排队(97)', '停车方便(47)', '撸串圣地(25)', '到店自提(102)', '朋友聚餐(89)', '闺蜜聚会(29)', '店内消毒(6)', '下午茶(4)']"
H6tRA8RmxAtcVfNP,九甲里·老底子杭帮菜(西湖音乐喷泉店),"['上菜快(249)', '回头客(49)', '不用排队(19)', '发发呆(12)', '到店自提(87)', '朋友聚餐(29)', '弄堂小店(27)', '店内消毒(9)', '24小时营业(3)', '下午茶(3)']"
l9D5mQC2SWjOJyWh,猪廊(撸猪会馆),"['有萌宠(25)', '发发呆(14)', '不用排队(8)', '回头客(6)', '停车免费(4)', '店内消毒(49)', '到店自提(19)', '朋友聚餐(17)', '闺蜜聚会(16)', '下午茶(13)']"
G3BeQWZzxIvWUMLP,蟹屋(来福士旗舰店),"['回头客(124)', '不用排队(53)', '停车方便(9)', '朋友聚餐(75)', '工作餐(50)', '到店自提(38)', '店内消毒(7)', '下午茶(4)', '有宝宝椅(3)']"
l75nzFawHvTmX3sX,Homie Canteen,"['发发呆(31)', '回头客(26)', '停车方便(12)', '不用排队(9)', '下午茶(102)', '文艺清新(45)', '到店自提(39)', '现做现卖(31)', '闺蜜聚会(29)', '朋友聚餐(29)']"
H5upMl8QPpR8J4q5,老头儿油爆虾(武林店),"['回头客(775)', '上菜快(493)', '不用排队(143)', '弄堂小店(592)', '到店自提(214)', '朋友聚餐(90)', '别墅(7)', '下午茶(7)', '老洋房(4)', '店内消毒(3)']"
l175TppZes6w3oIe,1%coffee,"['回头客(28)', '停车方便(13)', '发发呆(12)', '不用排队(5)', '到店自提(45)', '下午茶(16)', '深夜食堂(11)', '弄堂小店(7)', '文艺清新(6)', '有故事(5)']"
ErWqNvA7hp9VrJQs,舟东奶酸菜鱼(滨江天街铂金岛店),"['回头客(210)', '不用排队(58)', '停车方便(4)', '到店自提(70)', '朋友聚餐(52)', '文艺清新(50)', '下午茶(5)', '店内消毒(4)', '有宝宝椅(4)']"
H9bc0LKlyjy91D4T,御牛道日式料理炭火烤肉(滨江天街店),"['回头客(113)', '不用排队(33)', '上菜快(30)', '停车方便(6)', '发发呆(5)', '公司聚餐(25)', '请客(23)', '朋友聚餐(22)', '闺蜜聚会(10)', '到店自提(6)']"
EPze1qzqK6orQFDl,品回味清真西北菜餐厅,"['回头客(34)', '上菜快(18)', '不用排队(7)', '停车免费(6)', '到店自提(39)', '朋友聚餐(13)', '店内消毒(8)', '工作餐(7)', '现做现卖(6)', '下午茶(3)']"
G2clH7f8Y9Iiq6Cv,厚貞牛舌烧肉(湖滨银泰in77C区店),"['牛肉赞(211)', '主食赞(80)', '回头客(44)', '不用排队(27)', '上菜快(12)', '发发呆(10)', '朋友聚餐(13)', '闺蜜聚会(11)', '到店自提(6)', '请客(3)']"
H4u9wT5hFT4NjLQB,付小姐在成都(杭州总店),"['回头客(490)', '菜品健康(262)', '不用排队(213)', '上菜快(188)', '停车方便(18)', '到店自提(179)', '朋友聚餐(159)', '下午茶(9)', '店内消毒(6)', '有宝宝椅(4)']"
k4089TnJbabt0PU6,初·居食屋(中山北路店),"['回头客(281)', '不用排队(90)', '上菜快(60)', '深夜食堂(134)', '现做现卖(79)', '朋友聚餐(41)', '到店自提(39)', '闺蜜聚会(33)', '下午茶(5)', '店内消毒(4)']"
F7HQrV6ZjK5hy5wA,和一料理(黄龙店),"['菜品健康(221)', '回头客(201)', '上菜快(64)', '停车方便(52)', '不用排队(10)', '朋友聚餐(43)', '闺蜜聚会(23)', '店内消毒(18)', '到店自提(13)', '下午茶(3)']"
EpsVm71wgpkcreae,鸟上烧鸟居酒屋,"['回头客(38)', '不用排队(8)', '深夜食堂(122)', '朋友聚餐(23)', '闺蜜聚会(20)', '到店自提(7)', '弄堂小店(6)', '现做现卖(5)', '店内消毒(1)']"
l6i9GsLTRECKLIhg,老雷家的菜,"['上菜快(198)', '回头客(117)', '停车方便(92)', '不用排队(46)', '到店自提(74)', '店内消毒(2)', '现做现卖(32)', '朋友聚餐(22)', '文艺清新(16)', '下午茶(4)']"
H3whFgaoT6Xi7y64,舞渔日料美人胶原锅(湖滨银泰in77C区店),"['回头客(57)', '不用排队(35)', '发发呆(7)', '朋友聚餐(26)', '闺蜜聚会(20)', '现做现卖(19)', '到店自提(17)', '工作餐(5)', '店内消毒(2)']"
l9pgfEGaXgeVrTWm,东富酒家(嘉里中心店),[]
G8bZuT3NM1JTO5w0,栖溪里·江景餐厅(30年老字号店),[]
k4itVjL9t4sCh3GB,猪爸(嘉里中心店),[]
k7jEri8OQbKEOceH,骏府料理炭火烤肉(湖滨银泰in77店),[]
